"","elevation","WB","WF","Fish","Anglers","Ramp","DOY"
"5993",69.78682,0,0,1,1,1,333
"5994",69.99512,0,0,1,1,1,333
"5995",66.45402,1,1,0,0,0,334
"5996",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,334
"5997",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,334
"5998",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,334
"5999",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,334
"6000",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,334
"6001",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,334
"6002",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,334
"6003",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,334
"6004",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,334
"6005",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,334
"6006",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,334
"6007",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,334
"6008",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,334
"6009",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,334
"6010",69.57852,2.08117194954823e-06,0,1,1,1,334
"6011",69.78682,0,0,1,1,1,334
"6012",69.99512,0,0,1,1,1,334
"6013",66.45402,1,1,0,0,0,335
"6014",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,335
"6015",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,335
"6016",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,335
"6017",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,335
"6018",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,335
"6019",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,335
"6020",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,335
"6021",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,335
"6022",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,335
"6023",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,335
"6024",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,335
"6025",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,335
"6026",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,335
"6027",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,335
"6028",69.57852,2.08117194954823e-06,0,1,1,1,335
"6029",69.78682,0,0,1,1,1,335
"6030",69.99512,0,0,1,1,1,335
"6031",66.45402,1,1,0,0,0,336
"6032",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,336
"6033",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,336
"6034",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,336
"6035",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,336
"6036",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,336
"6037",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,336
"6038",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,336
"6039",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,336
"6040",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,336
"6041",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,336
"6042",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,336
"6043",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,336
"6044",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,336
"6045",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,336
"6046",69.57852,2.08117194954823e-06,0,1,1,1,336
"6047",69.78682,0,0,1,1,1,336
"6048",69.99512,0,0,1,1,1,336
"6049",66.45402,1,1,0,0,0,337
"6050",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,337
"6051",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,337
"6052",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,337
"6053",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,337
"6054",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,337
"6055",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,337
"6056",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,337
"6057",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,337
"6058",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,337
"6059",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,337
"6060",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,337
"6061",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,337
"6062",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,337
"6063",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,337
"6064",69.57852,2.08117194954823e-06,0,1,1,1,337
"6065",69.78682,0,0,1,1,1,337
"6066",69.99512,0,0,1,1,1,337
"6067",66.45402,1,1,0,0,0,338
"6068",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,338
"6069",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,338
"6070",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,338
"6071",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,338
"6072",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,338
"6073",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,338
"6074",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,338
"6075",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,338
"6076",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,338
"6077",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,338
"6078",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,338
"6079",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,338
"6080",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,338
"6081",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,338
"6082",69.57852,2.08117194954823e-06,0,1,1,1,338
"6083",69.78682,0,0,1,1,1,338
"6084",69.99512,0,0,1,1,1,338
"6085",66.45402,1,1,0,0,0,339
"6086",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,339
"6087",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,339
"6088",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,339
"6089",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,339
"6090",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,339
"6091",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,339
"6092",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,339
"6093",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,339
"6094",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,339
"6095",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,339
"6096",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,339
"6097",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,339
"6098",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,339
"6099",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,339
"6100",69.57852,2.08117194954823e-06,0,1,1,1,339
"6101",69.78682,0,0,1,1,1,339
"6102",69.99512,0,0,1,1,1,339
"6103",66.45402,1,1,0,0,0,340
"6104",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,340
"6105",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,340
"6106",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,340
"6107",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,340
"6108",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,340
"6109",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,340
"6110",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,340
"6111",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,340
"6112",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,340
"6113",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,340
"6114",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,340
"6115",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,340
"6116",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,340
"6117",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,340
"6118",69.57852,2.08117194954823e-06,0,1,1,1,340
"6119",69.78682,0,0,1,1,1,340
"6120",69.99512,0,0,1,1,1,340
"6121",66.45402,1,1,0,0,0,341
"6122",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,341
"6123",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,341
"6124",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,341
"6125",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,341
"6126",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,341
"6127",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,341
"6128",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,341
"6129",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,341
"6130",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,341
"6131",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,341
"6132",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,341
"6133",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,341
"6134",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,341
"6135",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,341
"6136",69.57852,2.08117194954823e-06,0,1,1,1,341
"6137",69.78682,0,0,1,1,1,341
"6138",69.99512,0,0,1,1,1,341
"6139",66.45402,1,1,0,0,0,342
"6140",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,342
"6141",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,342
"6142",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,342
"6143",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,342
"6144",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,342
"6145",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,342
"6146",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,342
"6147",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,342
"6148",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,342
"6149",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,342
"6150",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,342
"6151",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,342
"6152",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,342
"6153",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,342
"6154",69.57852,2.08117194954823e-06,0,1,1,1,342
"6155",69.78682,0,0,1,1,1,342
"6156",69.99512,0,0,1,1,1,342
"6157",66.45402,1,1,0,0,0,343
"6158",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,343
"6159",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,343
"6160",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,343
"6161",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,343
"6162",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,343
"6163",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,343
"6164",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,343
"6165",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,343
"6166",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,343
"6167",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,343
"6168",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,343
"6169",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,343
"6170",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,343
"6171",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,343
"6172",69.57852,2.08117194954823e-06,0,1,1,1,343
"6173",69.78682,0,0,1,1,1,343
"6174",69.99512,0,0,1,1,1,343
"6175",66.45402,1,1,0,0,0,344
"6176",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,344
"6177",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,344
"6178",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,344
"6179",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,344
"6180",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,344
"6181",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,344
"6182",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,344
"6183",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,344
"6184",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,344
"6185",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,344
"6186",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,344
"6187",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,344
"6188",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,344
"6189",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,344
"6190",69.57852,2.08117194954823e-06,0,1,1,1,344
"6191",69.78682,0,0,1,1,1,344
"6192",69.99512,0,0,1,1,1,344
"6193",66.45402,1,1,0,0,0,345
"6194",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,345
"6195",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,345
"6196",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,345
"6197",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,345
"6198",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,345
"6199",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,345
"6200",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,345
"6201",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,345
"6202",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,345
"6203",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,345
"6204",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,345
"6205",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,345
"6206",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,345
"6207",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,345
"6208",69.57852,2.08117194954823e-06,0,1,1,1,345
"6209",69.78682,0,0,1,1,1,345
"6210",69.99512,0,0,1,1,1,345
"6211",66.45402,1,1,0,0,0,346
"6212",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,346
"6213",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,346
"6214",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,346
"6215",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,346
"6216",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,346
"6217",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,346
"6218",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,346
"6219",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,346
"6220",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,346
"6221",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,346
"6222",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,346
"6223",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,346
"6224",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,346
"6225",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,346
"6226",69.57852,2.08117194954823e-06,0,1,1,1,346
"6227",69.78682,0,0,1,1,1,346
"6228",69.99512,0,0,1,1,1,346
"6229",66.45402,1,1,0,0,0,347
"6230",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,347
"6231",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,347
"6232",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,347
"6233",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,347
"6234",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,347
"6235",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,347
"6236",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,347
"6237",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,347
"6238",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,347
"6239",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,347
"6240",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,347
"6241",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,347
"6242",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,347
"6243",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,347
"6244",69.57852,2.08117194954823e-06,0,1,1,1,347
"6245",69.78682,0,0,1,1,1,347
"6246",69.99512,0,0,1,1,1,347
"6247",66.45402,1,1,0,0,0,348
"6248",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,348
"6249",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,348
"6250",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,348
"6251",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,348
"6252",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,348
"6253",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,348
"6254",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,348
"6255",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,348
"6256",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,348
"6257",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,348
"6258",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,348
"6259",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,348
"6260",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,348
"6261",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,348
"6262",69.57852,2.08117194954823e-06,0,1,1,1,348
"6263",69.78682,0,0,1,1,1,348
"6264",69.99512,0,0,1,1,1,348
"6265",66.45402,1,1,0,0,0,349
"6266",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,349
"6267",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,349
"6268",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,349
"6269",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,349
"6270",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,349
"6271",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,349
"6272",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,349
"6273",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,349
"6274",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,349
"6275",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,349
"6276",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,349
"6277",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,349
"6278",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,349
"6279",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,349
"6280",69.57852,2.08117194954823e-06,0,1,1,1,349
"6281",69.78682,0,0,1,1,1,349
"6282",69.99512,0,0,1,1,1,349
"6283",66.45402,1,1,0,0,0,350
"6284",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,350
"6285",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,350
"6286",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,350
"6287",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,350
"6288",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,350
"6289",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,350
"6290",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,350
"6291",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,350
"6292",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,350
"6293",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,350
"6294",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,350
"6295",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,350
"6296",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,350
"6297",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,350
"6298",69.57852,2.08117194954823e-06,0,1,1,1,350
"6299",69.78682,0,0,1,1,1,350
"6300",69.99512,0,0,1,1,1,350
"6301",66.45402,1,1,0,0,0,351
"6302",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,351
"6303",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,351
"6304",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,351
"6305",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,351
"6306",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,351
"6307",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,351
"6308",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,351
"6309",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,351
"6310",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,351
"6311",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,351
"6312",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,351
"6313",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,351
"6314",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,351
"6315",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,351
"6316",69.57852,2.08117194954823e-06,0,1,1,1,351
"6317",69.78682,0,0,1,1,1,351
"6318",69.99512,0,0,1,1,1,351
"6319",66.45402,1,1,0,0,0,352
"6320",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,352
"6321",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,352
"6322",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,352
"6323",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,352
