"","tempC","DO_dusk","elevation","Vol6.5","Vol6","Vol5.5","Vol5","Vol4.5","Vol4","Vol3.5","Vol3"
"1155",15,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1156",16,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1157",17,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1158",18,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1159",19,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1160",20,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1161",21,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1162",22,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1163",23,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1164",24,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1165",25,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1166",26,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1167",27,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1168",28,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1169",29,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1170",30,7,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1171",5,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1172",6,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1173",7,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1174",8,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1175",9,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1176",10,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1177",11,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1178",12,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1179",13,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1180",14,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1181",15,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1182",16,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1183",17,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1184",18,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1185",19,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1186",20,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1187",21,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1188",22,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1189",23,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1190",24,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1191",25,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1192",26,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1193",27,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1194",28,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1195",29,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1196",30,8,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1197",5,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1198",6,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1199",7,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1200",8,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1201",9,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1202",10,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1203",11,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1204",12,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1205",13,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1206",14,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1207",15,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1208",16,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1209",17,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1210",18,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1211",19,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1212",20,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1213",21,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1214",22,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1215",23,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1216",24,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1217",25,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1218",26,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1219",27,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1220",28,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1221",29,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1222",30,9,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1223",5,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1224",6,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1225",7,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1226",8,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1227",9,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1228",10,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1229",11,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1230",12,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1231",13,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1232",14,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1233",15,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1234",16,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1235",17,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1236",18,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1237",19,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1238",20,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1239",21,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1240",22,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1241",23,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1242",24,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1243",25,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1244",26,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1245",27,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1246",28,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1247",29,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1248",30,10,68.12042,NA,NA,NA,NA,NA,NA,NA,NA
"1249",5,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1250",6,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1251",7,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1252",8,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1253",9,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1254",10,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1255",11,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1256",12,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1257",13,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1258",14,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1259",15,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1260",16,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1261",17,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1262",18,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1263",19,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1264",20,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1265",21,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1266",22,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1267",23,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1268",24,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1269",25,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1270",26,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1271",27,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1272",28,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1273",29,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1274",30,5,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1275",5,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1276",6,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1277",7,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1278",8,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1279",9,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1280",10,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1281",11,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1282",12,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1283",13,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1284",14,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1285",15,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1286",16,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1287",17,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1288",18,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1289",19,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1290",20,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1291",21,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1292",22,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1293",23,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1294",24,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1295",25,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1296",26,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1297",27,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1298",28,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1299",29,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1300",30,6,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1301",5,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1302",6,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1303",7,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1304",8,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1305",9,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1306",10,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1307",11,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1308",12,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1309",13,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1310",14,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1311",15,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1312",16,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1313",17,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1314",18,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1315",19,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1316",20,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1317",21,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1318",22,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1319",23,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1320",24,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1321",25,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1322",26,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1323",27,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1324",28,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1325",29,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1326",30,7,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1327",5,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1328",6,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1329",7,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1330",8,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1331",9,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1332",10,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1333",11,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1334",12,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1335",13,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1336",14,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1337",15,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1338",16,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1339",17,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1340",18,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1341",19,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1342",20,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1343",21,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1344",22,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1345",23,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1346",24,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1347",25,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1348",26,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1349",27,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1350",28,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1351",29,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1352",30,8,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1353",5,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1354",6,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1355",7,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1356",8,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1357",9,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1358",10,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1359",11,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1360",12,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1361",13,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1362",14,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1363",15,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1364",16,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1365",17,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1366",18,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1367",19,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1368",20,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1369",21,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1370",22,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1371",23,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1372",24,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1373",25,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1374",26,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1375",27,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1376",28,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1377",29,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1378",30,9,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1379",5,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1380",6,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1381",7,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1382",8,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1383",9,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1384",10,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1385",11,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1386",12,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1387",13,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1388",14,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1389",15,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1390",16,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1391",17,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1392",18,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1393",19,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1394",20,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1395",21,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1396",22,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1397",23,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1398",24,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1399",25,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1400",26,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1401",27,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1402",28,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1403",29,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1404",30,10,68.32872,NA,NA,NA,NA,NA,NA,NA,NA
"1405",5,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1406",6,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1407",7,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1408",8,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1409",9,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1410",10,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1411",11,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1412",12,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1413",13,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1414",14,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1415",15,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1416",16,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1417",17,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1418",18,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1419",19,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1420",20,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1421",21,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1422",22,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1423",23,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1424",24,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1425",25,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1426",26,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1427",27,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1428",28,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1429",29,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1430",30,5,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1431",5,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1432",6,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1433",7,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1434",8,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1435",9,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1436",10,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1437",11,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1438",12,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1439",13,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1440",14,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1441",15,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1442",16,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1443",17,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1444",18,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1445",19,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1446",20,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1447",21,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1448",22,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1449",23,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1450",24,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1451",25,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1452",26,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1453",27,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1454",28,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1455",29,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1456",30,6,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1457",5,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1458",6,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1459",7,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1460",8,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1461",9,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1462",10,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1463",11,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1464",12,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1465",13,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1466",14,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1467",15,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1468",16,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1469",17,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1470",18,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1471",19,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1472",20,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1473",21,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1474",22,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1475",23,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1476",24,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1477",25,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1478",26,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1479",27,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1480",28,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1481",29,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1482",30,7,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1483",5,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1484",6,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1485",7,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1486",8,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1487",9,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1488",10,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1489",11,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1490",12,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1491",13,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1492",14,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1493",15,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1494",16,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1495",17,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1496",18,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1497",19,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1498",20,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1499",21,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1500",22,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1501",23,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1502",24,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1503",25,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1504",26,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1505",27,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1506",28,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1507",29,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1508",30,8,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1509",5,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1510",6,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1511",7,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1512",8,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1513",9,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1514",10,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1515",11,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1516",12,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1517",13,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1518",14,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1519",15,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1520",16,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1521",17,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1522",18,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1523",19,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1524",20,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1525",21,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1526",22,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1527",23,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1528",24,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1529",25,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1530",26,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
